Id	Text	Date	Source	RetweetCount
1002470670088003584	@PMOIndia @narendramodi Social media can easily be misused, the People of India  later realized it was widely misus… https://t.co/Mp4Pv6hEoB	2018-06-01 08:43:27	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0
1002470373978353664	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:42:16	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002470085452288000	RT @Mausam1975: CM Fadnavis declares truce, offers alliance talks with Shiv Sena ahead of 2019 elections https://t.co/ToAmKeQ4jf @Swamy39	2018-06-01 08:41:08	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	74
1002469967005020161	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:40:39	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002469838592212992	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:40:09	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002469113917132800	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:37:16	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002468766364528642	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:35:53	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002468459744092161	RT @secular_arrow: Bjp has ruined agricultural economy of India  In back to back elections we have seen that BJP has hugely seen the wrath…	2018-06-01 08:34:40	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	15
1002467795685109760	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:32:02	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002467779801382913	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:31:58	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	1018
1002467635353669632	RT @mkatju: After 2019 elections India will become like under the degenerate&amp;dissolute later Mughals, in which thugs&amp;pindaris will abound,…	2018-06-01 08:31:23	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11
1002466822535331840	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:28:10	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002466808580878336	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:28:06	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002465822017761280	RT @mkatju: Regional parties will become real rulers of India after 2019 elections. They will be kingmakers like Syed brothers after Aurang…	2018-06-01 08:24:11	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	16
1002464530025377793	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:19:03	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002464322826600448	@AmitShah in Rajsthan,MP&amp; Chhatisgarh, Situation would be worst than local elections,No tough action against Hurriy… https://t.co/Ot0DCOMAS2	2018-06-01 08:18:14	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002463789760032768	RT @AsYouNotLove: @Surya10765992 @SanghiLiveWire @TimesNow No no Hanuman is first Adivasi Minister Don't change..  Same time YogiAdityanath…	2018-06-01 08:16:07	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	7
1002463687037341698	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:15:42	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002463619026685952	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:15:26	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002463511010611200	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:15:00	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002463281456480256	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:14:05	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	6168
1002463265270718464	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:14:01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6168
1002462726784815105	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:11:53	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6168
1002462125565009920	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:09:30	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002462033588060160	RT @sardesairajdeep: The template for 2019 is now set: the BJP needs to make the general elections presidential/‘national’, the opposition…	2018-06-01 08:09:08	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	166
1002461969952067586	RT @VishnusChakra: @davidfrawleyved @BDUTT’s only mandate is to enthuse regional and communal (read Muslim) parties to ensure defeat Modi a…	2018-06-01 08:08:53	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11
1002461506808745984	#strategicplan #hindu Knowledge is power site:These brought #BJP Modi to #power in #India https://t.co/1VksX5iryg https://t.co/JbChkUKXcC	2018-06-01 08:07:02	"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>"	0
1002461446360457216	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:06:48	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002461069292470272	@drabbasbilgrami @NASAEarth @RahulGandhi @ub1112 In India, I feel like there are elections/votings happening every… https://t.co/AvUsuRE1yS	2018-06-01 08:05:18	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1
1002460939579322371	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:04:47	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002460895396745216	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:04:36	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1018
1002460832389914624	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:04:21	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002460760260440064	RT @FeignShourie: BJP has now realised that whatever development they boast about is actually not in place &amp; people are seeing it through.…	2018-06-01 08:04:04	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	118
1002460436917358592	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 08:02:47	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1018
1002460436866818048	RT @mkatju: After 2019 elections India will become like under the degenerate&amp;dissolute later Mughals, in which thugs&amp;pindaris will abound,…	2018-06-01 08:02:47	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11
1002460425370271745	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:02:44	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002459729661083648	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 07:59:59	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002459604041850880	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 07:59:29	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	6168
1002457994876018689	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 07:53:05	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002457558815256576	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 07:51:21	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002457454410588161	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 07:50:56	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002455816266321920	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 07:44:25	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002455334223564800	@narendramodi Sir, please focus on Voters viz forces, Police n others busy during Elections duty n deprived. What's… https://t.co/PsamDjsqMD	2018-06-01 07:42:31	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002455255223709696	RT @AdityaSatsangi: BJP won’t win elections even if India crosses 10% growth. But if BJP will focus on welfare of Hindus and Hindutva then…	2018-06-01 07:42:12	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1018
1002455071127244800	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 07:41:28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002454630981222400	RT @IndianExpress: Assembly bypoll results: BJP suffers major blow before 2019 elections, wins just one out of nine seats https://t.co/Kpi4…	2018-06-01 07:39:43	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	81
1002454420418801664	RT @secular_arrow: Bjp has ruined agricultural economy of India  In back to back elections we have seen that BJP has hugely seen the wrath…	2018-06-01 07:38:53	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	15
1002454396276432897	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 07:38:47	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6168
1002454381688774656	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 07:38:43	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
1002454276088745985	RT @VishnusChakra: @davidfrawleyved @BDUTT’s only mandate is to enthuse regional and communal (read Muslim) parties to ensure defeat Modi a…	2018-06-01 07:38:18	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	11
1002453935460741121	RT @republic: SENSATIONAL: Shiv Sena to call for meeting of all non-BJP NDA allies and pile pressure https://t.co/PiOHXQgmYV	2018-06-01 07:36:57	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	14
1002453620300963840	Its unfortunte that Hindus r divided in castes before,every elections..... If u wanna survive ISIS in India all Hin… https://t.co/pbQiEYTUA1	2018-06-01 07:35:42	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002453364276449280	RT @mkatju: Regional parties will become real rulers of India after 2019 elections. They will be kingmakers like Syed brothers after Aurang…	2018-06-01 07:34:41	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	16
1002452646094163970	RT @sardesairajdeep: The template for 2019 is now set: the BJP needs to make the general elections presidential/‘national’, the opposition…	2018-06-01 07:31:50	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	166
1002452323426332672	RT @RDATT26: He does not have that fire of winning elections 2019 Seems to have given up already If he worried about India he would do ever…	2018-06-01 07:30:33	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1
1002452099475468288	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 07:29:39	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6168
1002452011605004288	RT @VineetPunia: The Huge Lead Margin of @INCIndia in RR Nagar #bypoll explains the reason of BJP’s desperation for postponement of RR Naga…	2018-06-01 07:29:18	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	316
